1103.0,20.75,0.0,0.007564836,13.0,107.8622,9.0,1999.0,1.0,2.0
1067.0,8.3,1.0,0.038427677,4.0,87.3198,2.0,2007.0,2.0,2.0
1406.0,14.6,0.0,0.099574908,11.0,241.7538,0.0,1998.0,3.0,1.0
809.0,7.315,0.0,0.015388393,13.0,155.034,2.0,2007.0,2.0,2.0
1184.0,13.6,1.0,0.118599314,4.0,234.23,5.0,1985.0,3.0,4.0
461.0,9.8,1.0,0.063817206,6.0,117.1492,8.0,1997.0,1.0,2.0
604.0,19.35,1.0,0.082601537,0.0,50.1034,3.0,2009.0,3.0,3.0
266.0,9.195,0.0,0.015782495,0.0,81.0592,5.0,1985.0,3.0,4.0
668.0,6.305,1.0,0.123365446,13.0,95.7436,7.0,2002.0,2.0,2.0
170.0,5.985,0.0,0.005698435,0.0,186.8924,2.0,2007.0,2.0,2.0
943.0,16.6,0.0,0.103569075,6.0,118.3466,2.0,2007.0,2.0,2.0
807.0,6.59,0.0,0.10581147,6.0,85.3908,7.0,2002.0,2.0,2.0
1279.0,17.75,0.0,0.171079215,8.0,240.4196,4.0,1985.0,1.0,1.0
966.0,4.785,0.0,0.092737611,1.0,122.3098,9.0,1999.0,1.0,2.0
119.0,16.75,0.0,0.021206464,7.0,52.0298,1.0,1987.0,3.0,2.0
626.0,6.135,1.0,0.0794507,0.0,151.6366,9.0,1999.0,1.0,2.0
500.0,19.85,0.0,0.05413521,12.0,198.7768,7.0,2002.0,2.0,2.0
9.0,17.85,0.0,0.037980963,14.0,192.2188,3.0,2009.0,3.0,3.0
1386.0,6.13,0.0,0.028184344,9.0,109.6912,5.0,1985.0,3.0,4.0
178.0,13.6,0.0,0.196897637,13.0,193.7136,0.0,1998.0,3.0,1.0
165.0,7.1,0.0,0.109920138,6.0,175.008,1.0,1987.0,3.0,2.0
1346.0,19.2,0.0,0.182619235,11.0,239.9196,6.0,2004.0,2.0,2.0
420.0,13.65,0.0,0.065630844,5.0,47.7402,8.0,1997.0,1.0,2.0
1367.0,15.35,0.0,0.027447057,11.0,142.347,4.0,1985.0,1.0,1.0
867.0,19.2,0.0,0.035178935,13.0,180.7318,6.0,2004.0,2.0,2.0
1121.0,6.785,1.0,0.038455125,13.0,209.4928,0.0,1998.0,3.0,1.0
1304.0,13.0,0.0,0.035102094,9.0,47.6034,6.0,2004.0,2.0,2.0
1291.0,5.825,0.0,0.091485232,9.0,161.3894,8.0,1997.0,1.0,2.0
13.0,13.8,0.0,0.058102469,4.0,244.6802,8.0,1997.0,1.0,2.0
327.0,12.8,0.0,0.022940349,6.0,116.5492,6.0,2004.0,2.0,2.0
1459.0,9.105,0.0,0.06737681,9.0,32.09,4.0,1985.0,1.0,1.0
1146.0,9.5,1.0,0.022148582,10.0,194.9452,3.0,2009.0,3.0,3.0
1452.0,12.5,0.0,0.006792707,9.0,42.4112,3.0,2009.0,3.0,3.0
981.0,10.5,1.0,0.024870035,6.0,217.7508,5.0,1985.0,3.0,4.0
1005.0,5.78,0.0,0.096931426,1.0,164.2552,2.0,2007.0,2.0,2.0
814.0,15.7,1.0,0.008693632,10.0,205.098,5.0,1985.0,3.0,4.0
899.0,9.0,0.0,0.078961284,3.0,80.3644,5.0,1985.0,3.0,4.0
307.0,10.395,0.0,0.050479463,0.0,114.0176,0.0,1998.0,3.0,1.0
1303.0,18.35,0.0,0.089485918,9.0,192.1504,2.0,2007.0,2.0,2.0
1288.0,8.85,0.0,0.01594238,9.0,103.3964,5.0,1985.0,3.0,4.0
1289.0,21.1,0.0,0.029127115,9.0,143.3786,3.0,2009.0,3.0,3.0
1168.0,19.75,0.0,0.069236421,6.0,116.6466,0.0,1998.0,3.0,1.0
1532.0,8.43,0.0,0.178699961,9.0,173.9422,2.0,2007.0,2.0,2.0
1367.0,15.35,0.0,0.015740089,11.0,144.847,3.0,2009.0,3.0,3.0
740.0,6.71,0.0,0.059565107,1.0,217.2166,0.0,1998.0,3.0,1.0
250.0,10.195,0.0,0.126277921,3.0,112.1886,1.0,1987.0,3.0,2.0
823.0,11.65,0.0,0.291322397,4.0,55.8298,0.0,1998.0,3.0,1.0
1470.0,12.85,0.0,0.053433908,8.0,183.2608,6.0,2004.0,2.0,2.0
380.0,12.15,0.0,0.131155007,5.0,248.146,6.0,2004.0,2.0,2.0
984.0,18.25,0.0,0.075194929,13.0,124.9046,8.0,1997.0,1.0,2.0
65.0,5.98,0.0,0.075557965,7.0,57.0614,8.0,1997.0,1.0,2.0
613.0,12.65,0.0,0.122928415,10.0,106.6938,1.0,1987.0,3.0,2.0
884.0,13.1,1.0,0.044442342,6.0,181.0318,2.0,2007.0,2.0,2.0
514.0,20.7,1.0,0.100741569,6.0,122.3388,2.0,2007.0,2.0,2.0
1042.0,8.365,1.0,0.039651481,6.0,188.7188,5.0,1985.0,3.0,4.0
392.0,7.855,0.0,0.011278673,3.0,188.8188,9.0,1999.0,1.0,2.0
149.0,13.35,1.0,0.0,13.0,179.666,1.0,1987.0,3.0,2.0
912.0,17.25,0.0,0.106952661,5.0,38.3822,1.0,1987.0,3.0,2.0
610.0,8.365,1.0,0.129825457,13.0,263.2568,4.0,1985.0,1.0,1.0
349.0,10.395,1.0,0.029947409,4.0,90.1514,7.0,2002.0,2.0,2.0
1066.0,8.315,1.0,0.035565457,0.0,144.8444,6.0,2004.0,2.0,2.0
606.0,20.7,1.0,0.047760002,4.0,214.9876,2.0,2007.0,2.0,2.0
1530.0,6.38,0.0,0.015089147,9.0,141.347,5.0,1985.0,3.0,4.0
816.0,21.35,0.0,0.07818366,6.0,96.8094,2.0,2007.0,2.0,2.0
672.0,5.88,0.0,0.086632125,5.0,152.6998,7.0,2002.0,2.0,2.0
213.0,12.3,1.0,0.064306056,15.0,90.3804,5.0,1985.0,3.0,4.0
159.0,7.435,0.0,0.08493006,15.0,165.8158,2.0,2007.0,2.0,2.0
1363.0,14.65,0.0,0.072066634,9.0,262.5594,8.0,1997.0,1.0,2.0
487.0,14.0,0.0,0.041256807,15.0,181.2634,1.0,1987.0,3.0,2.0
1511.0,18.2,0.0,0.058587558,9.0,221.6456,7.0,2002.0,2.0,2.0
1515.0,17.6,0.0,0.015711434,9.0,180.0976,9.0,1999.0,1.0,2.0
257.0,15.5,0.0,0.032714163,0.0,108.1938,5.0,1985.0,3.0,4.0
1213.0,7.71,1.0,0.047782552,4.0,122.3756,3.0,2009.0,3.0,3.0
61.0,7.81,0.0,0.067560171,14.0,245.2486,9.0,1999.0,1.0,2.0
1311.0,16.35,0.0,0.029505077,9.0,256.2646,7.0,2002.0,2.0,2.0
14.0,13.0,1.0,0.045076104,14.0,173.7054,7.0,2002.0,2.0,2.0
1023.0,11.5,0.0,0.299544153,13.0,124.8704,4.0,1985.0,1.0,1.0
228.0,13.35,0.0,0.139452413,5.0,148.6392,8.0,1997.0,1.0,2.0
139.0,15.75,0.0,0.246178257,7.0,252.4382,4.0,1985.0,1.0,1.0
153.0,16.1,0.0,0.065128984,4.0,145.176,1.0,1987.0,3.0,2.0
11.0,17.85,0.0,0.024816585,14.0,152.6998,6.0,2004.0,2.0,2.0
1072.0,5.34,1.0,0.005988175,13.0,100.6358,3.0,2009.0,3.0,3.0
1323.0,5.51,0.0,0.034473804,8.0,97.3726,8.0,1997.0,1.0,2.0
1004.0,6.61,1.0,0.028987582,13.0,188.6898,1.0,1987.0,3.0,2.0
1175.0,6.38,0.0,0.032078604,4.0,177.6344,2.0,2007.0,2.0,2.0
1052.0,16.1,1.0,0.013593151,6.0,108.9596,6.0,2004.0,2.0,2.0
956.0,13.65,0.0,0.015911432,1.0,230.5668,8.0,1997.0,1.0,2.0
205.0,19.2,1.0,0.005588601,15.0,225.5062,8.0,1997.0,1.0,2.0
851.0,8.71,0.0,0.139510771,3.0,46.2376,7.0,2002.0,2.0,2.0
190.0,17.75,1.0,0.262504325,4.0,242.2538,0.0,1998.0,3.0,1.0
671.0,19.35,1.0,0.0,10.0,165.7816,7.0,2002.0,2.0,2.0
1107.0,16.0,0.0,0.056783774,4.0,223.1404,5.0,1985.0,3.0,4.0
779.0,19.7,0.0,0.041536279,5.0,107.7912,5.0,1985.0,3.0,4.0
985.0,6.44,0.0,0.079538056,1.0,99.47,3.0,2009.0,3.0,3.0
1478.0,12.6,0.0,0.064057374,8.0,122.1414,1.0,1987.0,3.0,2.0
1223.0,7.935,0.0,0.017156262,4.0,48.135,8.0,1997.0,1.0,2.0
682.0,18.25,0.0,0.054540968,13.0,140.4154,2.0,2007.0,2.0,2.0
146.0,18.5,1.0,0.045648973,4.0,145.6102,3.0,2009.0,3.0,3.0
1230.0,6.035,1.0,0.065917194,0.0,185.724,7.0,2002.0,2.0,2.0
1484.0,11.8,0.0,0.058687359,8.0,81.1618,1.0,1987.0,3.0,2.0
940.0,6.26,1.0,0.009908113,10.0,151.1366,3.0,2009.0,3.0,3.0
575.0,16.5,1.0,0.094395215,0.0,97.2068,2.0,2007.0,2.0,2.0
1221.0,15.7,1.0,0.02777326,3.0,169.279,2.0,2007.0,2.0,2.0
398.0,6.635,1.0,0.006326106,0.0,122.1098,8.0,1997.0,1.0,2.0
3.0,7.39,0.0,0.143990546,14.0,191.553,4.0,1985.0,1.0,1.0
1278.0,7.39,0.0,0.09233359,9.0,250.6066,5.0,1985.0,3.0,4.0
1115.0,7.725,0.0,0.083661793,3.0,248.6092,4.0,1985.0,1.0,1.0
625.0,14.0,1.0,0.042022999,13.0,53.064,9.0,1999.0,1.0,2.0
504.0,12.35,1.0,0.072044336,4.0,48.8692,5.0,1985.0,3.0,4.0
969.0,17.75,0.0,0.0,4.0,249.775,3.0,2009.0,3.0,3.0
211.0,17.75,0.0,0.024404214,6.0,159.0262,0.0,1998.0,3.0,1.0
744.0,8.155,0.0,0.119450639,10.0,190.653,8.0,1997.0,1.0,2.0
710.0,17.25,0.0,0.121917641,3.0,76.6986,0.0,1998.0,3.0,1.0
332.0,9.5,1.0,0.131905128,5.0,232.0668,5.0,1985.0,3.0,4.0
702.0,6.175,1.0,0.179043614,10.0,95.3752,6.0,2004.0,2.0,2.0
114.0,18.35,0.0,0.0152302,7.0,107.0938,5.0,1985.0,3.0,4.0
883.0,8.18,1.0,0.082401592,5.0,55.9588,8.0,1997.0,1.0,2.0
1123.0,8.355,0.0,0.013917468,0.0,92.5462,1.0,1987.0,3.0,2.0
1204.0,6.905,1.0,0.038140213,4.0,96.3726,6.0,2004.0,2.0,2.0
603.0,20.35,0.0,0.054166556,13.0,116.9466,7.0,2002.0,2.0,2.0
908.0,20.85,0.0,0.03229139,0.0,178.766,5.0,1985.0,3.0,4.0
1409.0,19.25,0.0,0.108641498,9.0,33.0558,2.0,2007.0,2.0,2.0
695.0,5.48,0.0,0.015105338,5.0,84.625,6.0,2004.0,2.0,2.0
275.0,5.425,1.0,0.114650377,0.0,87.3514,9.0,1999.0,1.0,2.0
180.0,12.1,0.0,0.115342009,0.0,220.2114,3.0,2009.0,3.0,3.0
1230.0,6.035,1.0,0.0,0.0,186.424,5.0,1985.0,3.0,4.0
554.0,11.0,0.0,0.00896468,10.0,120.6756,7.0,2002.0,2.0,2.0
1074.0,5.765,0.0,0.082346376,0.0,38.8164,3.0,2009.0,3.0,3.0
620.0,13.8,0.0,0.013318,3.0,110.1254,3.0,2009.0,3.0,3.0
620.0,13.8,0.0,0.01325293,3.0,108.2254,1.0,1987.0,3.0,2.0
1105.0,5.44,1.0,0.017131453,0.0,177.837,3.0,2009.0,3.0,3.0
327.0,12.8,0.0,0.022925594,6.0,116.4492,1.0,1987.0,3.0,2.0
1386.0,6.13,0.0,0.028316137,9.0,109.3912,6.0,2004.0,2.0,2.0
1201.0,8.195,0.0,0.052562923,0.0,93.9462,0.0,1998.0,3.0,1.0
85.0,14.15,0.0,0.1837926,14.0,81.3276,9.0,1999.0,1.0,2.0
931.0,13.3,0.0,0.111296158,5.0,151.2708,4.0,1985.0,1.0,1.0
783.0,16.75,0.0,0.029860799,13.0,39.5822,3.0,2009.0,3.0,3.0
859.0,14.3,0.0,0.130617879,0.0,76.5328,9.0,1999.0,1.0,2.0
267.0,15.85,0.0,0.238990225,3.0,94.7094,4.0,1985.0,1.0,1.0
1026.0,5.635,0.0,0.103186396,0.0,151.805,1.0,1987.0,3.0,2.0
45.0,5.73,0.0,0.0,14.0,188.3898,0.0,1998.0,3.0,1.0
801.0,7.155,1.0,0.168186376,1.0,36.5874,8.0,1997.0,1.0,2.0
131.0,15.2,0.0,0.050255855,14.0,97.3752,9.0,1999.0,1.0,2.0
1525.0,15.25,0.0,0.061173235,9.0,128.5968,6.0,2004.0,2.0,2.0
349.0,10.395,1.0,0.029881147,4.0,89.5514,6.0,2004.0,2.0,2.0
1269.0,8.76,0.0,0.050154219,8.0,126.9336,7.0,2002.0,2.0,2.0
1306.0,9.13,0.0,0.051837621,9.0,152.6024,6.0,2004.0,2.0,2.0
507.0,11.1,0.0,0.11013617,6.0,189.7846,5.0,1985.0,3.0,4.0
1272.0,19.6,0.0,0.024086626,9.0,106.0964,2.0,2007.0,2.0,2.0
1284.0,8.93,0.0,0.013115567,9.0,53.7614,5.0,1985.0,3.0,4.0
603.0,20.35,0.0,0.0,13.0,118.9466,9.0,1999.0,1.0,2.0
623.0,10.0,0.0,0.038764258,6.0,246.2144,7.0,2002.0,2.0,2.0
1329.0,11.3,0.0,0.07986963,9.0,180.466,0.0,1998.0,3.0,1.0
121.0,6.57,0.0,0.066057085,7.0,259.3278,6.0,2004.0,2.0,2.0
1321.0,13.15,0.0,0.093044518,9.0,158.4604,3.0,2009.0,3.0,3.0
878.0,4.635,0.0,0.140771867,1.0,129.4994,1.0,1987.0,3.0,2.0
717.0,10.6,1.0,0.033186809,2.0,49.1008,3.0,2009.0,3.0,3.0
888.0,9.3,0.0,0.11139344,1.0,65.2826,9.0,1999.0,1.0,2.0
108.0,7.02,0.0,0.049966527,4.0,82.525,7.0,2002.0,2.0,2.0
83.0,13.8,0.0,0.097212998,4.0,58.293,9.0,1999.0,1.0,2.0
1010.0,7.825,1.0,0.150863781,5.0,158.0288,2.0,2007.0,2.0,2.0
1394.0,19.1,0.0,0.091900406,11.0,182.5608,6.0,2004.0,2.0,2.0
430.0,7.51,0.0,0.017414576,6.0,231.101,1.0,1987.0,3.0,2.0
875.0,8.85,0.0,0.053866912,6.0,183.0292,8.0,1997.0,1.0,2.0
1040.0,17.35,0.0,0.014714625,5.0,75.4038,9.0,1999.0,1.0,2.0
1240.0,17.75,0.0,0.127140836,0.0,110.5544,0.0,1998.0,3.0,1.0
879.0,20.85,1.0,0.061923154,0.0,87.5514,5.0,1985.0,3.0,4.0
564.0,16.6,0.0,0.122417514,6.0,174.3738,9.0,1999.0,1.0,2.0
